hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,reservation_status
Resort Hotel,FALSE,39,2015,July,28,5,2,4,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,H,H,0,No Deposit,FALSE,Transient,163,Check-Out
Resort Hotel,FALSE,90,2015,July,28,5,2,4,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,82,Check-Out
Resort Hotel,TRUE,34,2015,July,28,5,2,4,2,2,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,H,H,0,No Deposit,FALSE,Transient,163,Canceled
Resort Hotel,TRUE,93,2015,July,28,5,2,5,2,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,D,D,0,No Deposit,FALSE,Transient,105.5,Canceled
Resort Hotel,FALSE,97,2015,July,28,5,2,5,2,2,FALSE,Direct,Direct,FALSE,FALSE,FALSE,C,C,1,No Deposit,FALSE,Transient,164.2,Check-Out
Resort Hotel,FALSE,29,2015,July,28,5,2,5,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,F,F,0,No Deposit,FALSE,Transient,97.29,Check-Out
Resort Hotel,TRUE,101,2015,July,28,5,2,5,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,114,Canceled
Resort Hotel,FALSE,27,2015,July,28,5,2,5,2,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,E,E,0,No Deposit,FALSE,Transient,98.4,Check-Out
Resort Hotel,FALSE,8,2015,July,28,5,4,5,2,2,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,H,H,1,No Deposit,FALSE,Transient,175,Check-Out
Resort Hotel,FALSE,82,2015,July,28,5,4,6,2,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,D,D,0,No Deposit,FALSE,Transient,63.6,Check-Out
Resort Hotel,FALSE,94,2015,July,28,5,4,6,3,0,FALSE,Direct,Direct,FALSE,FALSE,FALSE,D,C,3,No Deposit,FALSE,Transient,124.45,Check-Out
Resort Hotel,FALSE,110,2015,July,28,5,4,7,2,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,D,D,0,No Deposit,FALSE,Contract,110.7,Check-Out
Resort Hotel,FALSE,96,2015,July,28,5,4,10,1,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Contract,74.07,Check-Out
Resort Hotel,FALSE,79,2015,July,28,5,4,10,2,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,D,D,0,No Deposit,FALSE,Contract,134.1,Check-Out
Resort Hotel,FALSE,115,2015,July,28,6,1,4,2,2,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,G,G,1,No Deposit,FALSE,Transient,167,Check-Out
Resort Hotel,FALSE,111,2015,July,28,6,1,3,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,C,0,No Deposit,FALSE,Transient,123,Check-Out
Resort Hotel,FALSE,51,2015,July,28,6,1,3,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,G,G,0,No Deposit,FALSE,Transient,117.81,Check-Out
Resort Hotel,FALSE,94,2015,July,28,6,1,3,3,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,D,D,0,No Deposit,FALSE,Transient,171.32,Check-Out
Resort Hotel,FALSE,81,2015,July,28,6,1,3,2,2,FALSE,Direct,Direct,FALSE,FALSE,FALSE,G,G,0,No Deposit,FALSE,Transient,210,Check-Out
Resort Hotel,FALSE,84,2015,July,28,6,1,3,2,0,TRUE,Online TA,TA/TO,FALSE,FALSE,FALSE,D,E,1,No Deposit,FALSE,Transient,97,Check-Out
Resort Hotel,FALSE,51,2015,July,28,6,1,3,3,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,G,G,0,No Deposit,FALSE,Transient,117.81,Check-Out
Resort Hotel,FALSE,111,2015,July,28,6,0,0,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,H,0,No Deposit,FALSE,Transient,0,Check-Out
Resort Hotel,FALSE,0,2015,July,28,6,0,0,1,0,FALSE,Direct,Direct,FALSE,FALSE,FALSE,E,H,0,No Deposit,FALSE,Transient,0,Check-Out
Resort Hotel,FALSE,2,2015,July,28,6,1,0,2,1,FALSE,Direct,Direct,FALSE,FALSE,FALSE,A,E,0,No Deposit,FALSE,Transient,131,Check-Out
Resort Hotel,FALSE,7,2015,July,28,6,1,1,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,E,0,No Deposit,FALSE,Transient,98,Check-Out
Resort Hotel,FALSE,98,2015,July,28,6,1,1,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,D,F,0,No Deposit,FALSE,Transient,87.3,Check-Out
Resort Hotel,FALSE,95,2015,July,28,6,1,2,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,D,D,0,No Deposit,FALSE,Transient,97,Check-Out
Resort Hotel,TRUE,48,2015,July,28,6,1,3,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,E,E,0,No Deposit,FALSE,Transient,167,Canceled
Resort Hotel,FALSE,66,2015,July,28,6,1,3,2,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,A,E,0,No Deposit,FALSE,Transient,91.5,Check-Out
Resort Hotel,FALSE,104,2015,July,28,6,1,3,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,C,1,No Deposit,FALSE,Transient,73.8,Check-Out
Resort Hotel,FALSE,28,2015,July,28,6,1,4,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,E,E,0,No Deposit,FALSE,Transient,123,Check-Out
Resort Hotel,FALSE,34,2015,July,28,6,1,4,2,0,FALSE,Direct,Direct,FALSE,FALSE,FALSE,F,F,0,No Deposit,FALSE,Transient,175,Check-Out
Resort Hotel,FALSE,98,2015,July,28,6,1,5,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,C,0,No Deposit,FALSE,Transient,117.8,Check-Out
Resort Hotel,FALSE,104,2015,July,28,6,1,5,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,E,E,1,No Deposit,FALSE,Transient,117.63,Check-Out
Resort Hotel,FALSE,68,2015,July,28,6,2,5,2,2,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,G,G,0,No Deposit,FALSE,Transient,185,Check-Out
Resort Hotel,TRUE,86,2015,July,28,6,2,5,1,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,71,Canceled
Resort Hotel,FALSE,258,2015,July,28,6,2,5,2,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Contract,47.25,Check-Out
Resort Hotel,FALSE,111,2015,July,28,6,3,5,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,C,0,No Deposit,FALSE,Transient,151,Check-Out
Resort Hotel,TRUE,94,2015,July,28,6,3,7,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,D,D,0,No Deposit,FALSE,Transient,87.3,Canceled
Resort Hotel,FALSE,112,2015,July,28,6,3,7,2,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,120.6,Check-Out
Resort Hotel,FALSE,100,2015,July,28,6,3,7,2,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,D,D,1,No Deposit,FALSE,Transient,63.86,Check-Out
Resort Hotel,FALSE,33,2015,July,28,6,3,7,2,0,FALSE,Direct,Direct,FALSE,FALSE,FALSE,F,F,5,No Deposit,FALSE,Transient,157.1,Check-Out
Resort Hotel,FALSE,97,2015,July,28,6,3,7,2,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,D,D,0,No Deposit,FALSE,Contract,91.37,Check-Out
Resort Hotel,FALSE,80,2015,July,28,6,3,8,1,0,FALSE,Direct,Direct,FALSE,FALSE,FALSE,A,A,1,No Deposit,FALSE,Transient,73,Check-Out
Resort Hotel,FALSE,90,2015,July,28,6,4,10,2,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,D,D,0,No Deposit,FALSE,Contract,110.7,Check-Out
Resort Hotel,FALSE,111,2015,July,28,6,4,10,2,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Contract,93.6,Check-Out
Resort Hotel,FALSE,65,2015,July,28,6,2,5,2,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,D,D,0,No Deposit,FALSE,Transient,83.5,Check-Out
Resort Hotel,TRUE,67,2015,July,28,7,0,2,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,73.8,Canceled
Resort Hotel,FALSE,55,2015,July,28,7,0,3,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,82,Check-Out
Resort Hotel,FALSE,21,2015,July,28,7,0,3,2,1,FALSE,Direct,Direct,FALSE,FALSE,FALSE,F,F,0,No Deposit,FALSE,Transient,185.5,Check-Out
Resort Hotel,FALSE,8,2015,July,28,7,0,0,2,0,FALSE,Direct,Direct,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,0,Check-Out
Resort Hotel,FALSE,8,2015,July,28,7,0,0,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,E,0,No Deposit,FALSE,Transient,0,Check-Out
Resort Hotel,FALSE,0,2015,July,28,7,0,1,1,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,109.8,Check-Out
Resort Hotel,FALSE,0,2015,July,28,7,0,1,3,0,FALSE,Direct,Direct,FALSE,FALSE,FALSE,C,C,0,No Deposit,FALSE,Transient,195,Check-Out
Resort Hotel,FALSE,0,2015,July,28,7,0,1,1,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,109.8,Check-Out
Resort Hotel,FALSE,8,2015,July,28,7,0,4,3,2,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,H,H,2,No Deposit,FALSE,Transient,193,Check-Out
Resort Hotel,FALSE,66,2015,July,28,7,0,4,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,D,D,0,No Deposit,FALSE,Transient,97,Check-Out
Resort Hotel,FALSE,88,2015,July,28,7,0,4,3,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,D,E,0,No Deposit,FALSE,Transient,150,Check-Out
Resort Hotel,FALSE,0,2015,July,28,7,0,4,2,0,FALSE,Direct,Direct,FALSE,FALSE,FALSE,A,A,2,No Deposit,FALSE,Transient,98,Check-Out
Resort Hotel,TRUE,43,2015,July,28,7,0,5,2,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,91.5,Canceled
Resort Hotel,TRUE,88,2015,July,28,7,2,5,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,E,E,0,No Deposit,FALSE,Transient,139,Canceled
Resort Hotel,FALSE,54,2015,July,28,7,2,5,2,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,D,D,0,No Deposit,FALSE,Transient,79.5,Check-Out
Resort Hotel,TRUE,292,2015,July,28,7,2,5,2,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Contract,47.25,Canceled
Resort Hotel,FALSE,112,2015,July,28,7,4,10,2,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,D,D,0,No Deposit,FALSE,Contract,126.65,Check-Out
Resort Hotel,FALSE,68,2015,July,28,8,0,3,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,E,E,0,No Deposit,FALSE,Transient,107,Check-Out
Resort Hotel,FALSE,7,2015,July,28,8,0,4,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,131,Check-Out
Resort Hotel,FALSE,1,2015,July,28,8,0,4,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,131,Check-Out
Resort Hotel,TRUE,113,2015,July,28,8,0,4,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,123,Canceled
Resort Hotel,FALSE,5,2015,July,28,8,0,4,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,D,D,0,No Deposit,FALSE,Transient,146,Check-Out
Resort Hotel,FALSE,83,2015,July,28,8,0,4,2,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,110.7,Check-Out
Resort Hotel,TRUE,105,2015,July,28,8,0,4,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,73.8,Canceled
Resort Hotel,FALSE,0,2015,July,28,8,0,1,1,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,61,Check-Out
Resort Hotel,TRUE,1,2015,July,28,8,0,1,2,0,FALSE,Corporate,Corporate,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,104.72,Canceled
Resort Hotel,TRUE,1,2015,July,28,8,0,1,2,0,FALSE,Corporate,Corporate,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,104.72,Canceled
Resort Hotel,FALSE,1,2015,July,28,8,0,2,2,0,FALSE,Corporate,Corporate,FALSE,FALSE,FALSE,A,F,0,No Deposit,FALSE,Transient,104.72,Check-Out
Resort Hotel,TRUE,102,2015,July,28,8,1,4,2,0,FALSE,Direct,Direct,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,66.42,Canceled
Resort Hotel,FALSE,113,2015,July,28,8,2,4,2,0,FALSE,Direct,Direct,FALSE,FALSE,FALSE,E,E,1,No Deposit,FALSE,Transient,77.96,Check-Out
Resort Hotel,TRUE,280,2015,July,28,8,2,5,2,1,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,D,D,0,No Deposit,FALSE,Contract,112,Canceled
Resort Hotel,FALSE,96,2015,July,28,8,2,5,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,E,F,0,No Deposit,FALSE,Transient,107,Check-Out
Resort Hotel,FALSE,394,2015,July,28,8,2,5,2,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,D,D,0,No Deposit,FALSE,Contract,89.68,Check-Out
Resort Hotel,FALSE,33,2015,July,28,8,2,5,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,E,E,0,No Deposit,FALSE,Transient,155,Check-Out
Resort Hotel,FALSE,82,2015,July,28,8,2,6,3,0,FALSE,Direct,Direct,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,112,Check-Out
Resort Hotel,FALSE,100,2015,July,28,8,2,7,3,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,E,E,1,No Deposit,FALSE,Transient-Party,130.1,Check-Out
Resort Hotel,FALSE,100,2015,July,28,8,2,7,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,E,E,0,No Deposit,FALSE,Transient-Party,100.1,Check-Out
Resort Hotel,FALSE,17,2015,July,28,9,0,1,2,2,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,C,C,0,No Deposit,FALSE,Transient,123,Check-Out
Resort Hotel,FALSE,68,2015,July,28,9,0,2,3,0,FALSE,Direct,Direct,FALSE,FALSE,FALSE,A,C,0,No Deposit,FALSE,Transient,124,Check-Out
Resort Hotel,FALSE,12,2015,July,28,9,0,2,2,2,FALSE,Direct,Direct,FALSE,FALSE,FALSE,H,G,2,No Deposit,FALSE,Transient,146,Check-Out
Resort Hotel,TRUE,77,2015,July,28,9,0,3,2,0,FALSE,Direct,Direct,FALSE,FALSE,FALSE,D,D,0,No Deposit,FALSE,Transient,97,Canceled
Resort Hotel,TRUE,24,2015,July,28,9,0,3,2,2,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,C,C,0,No Deposit,FALSE,Transient,123,Canceled
Resort Hotel,TRUE,44,2015,July,28,9,0,3,2,2,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,G,G,0,No Deposit,FALSE,Transient,153,Canceled
Resort Hotel,FALSE,78,2015,July,28,9,0,3,2,0,TRUE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,82,Check-Out
Resort Hotel,TRUE,17,2015,July,28,9,1,3,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,105.08,Canceled
Resort Hotel,TRUE,103,2015,July,28,9,1,3,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,65.42,Canceled
Resort Hotel,FALSE,16,2015,July,28,9,1,3,1,0,FALSE,Direct,Direct,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,98,Check-Out
Resort Hotel,FALSE,14,2015,July,28,9,2,3,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,75.46,Check-Out
Resort Hotel,FALSE,77,2015,July,28,9,2,3,2,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,65.5,Check-Out
Resort Hotel,FALSE,90,2015,July,28,9,2,5,2,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,A,D,0,No Deposit,FALSE,Transient,90.95,Check-Out
Resort Hotel,FALSE,90,2015,July,28,9,2,5,2,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Contract,93.6,Check-Out
Resort Hotel,FALSE,90,2015,July,28,9,2,5,2,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,E,E,0,No Deposit,FALSE,Contract,119.25,Check-Out
Resort Hotel,FALSE,366,2015,July,28,9,2,5,2,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,E,E,0,No Deposit,FALSE,Contract,134.73,Check-Out
Resort Hotel,FALSE,249,2015,July,28,9,2,5,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,112,Check-Out
Resort Hotel,TRUE,69,2015,July,28,9,2,6,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,118.13,Canceled
Resort Hotel,FALSE,10,2015,July,28,10,0,1,2,0,FALSE,Direct,Direct,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,131,Check-Out
Resort Hotel,FALSE,22,2015,July,28,10,0,2,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,88.2,Check-Out
Resort Hotel,FALSE,91,2015,July,28,10,0,2,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,73.8,Check-Out
Resort Hotel,FALSE,23,2015,July,28,10,0,2,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,98,Check-Out
Resort Hotel,FALSE,11,2015,July,28,10,0,2,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,110.5,Check-Out
Resort Hotel,FALSE,3,2015,July,28,10,0,2,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,131,Check-Out
Resort Hotel,FALSE,13,2015,July,28,10,0,2,2,1,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,G,G,2,No Deposit,FALSE,Transient,185,Check-Out
Resort Hotel,FALSE,108,2015,July,28,10,0,2,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,D,D,1,No Deposit,FALSE,Transient,87.3,Check-Out
Resort Hotel,FALSE,91,2015,July,28,10,0,2,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,73.8,Check-Out
Resort Hotel,FALSE,37,2015,July,28,10,1,2,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,C,C,0,No Deposit,FALSE,Transient,120,Check-Out
Resort Hotel,FALSE,21,2015,July,28,10,1,2,2,0,FALSE,Direct,Direct,FALSE,FALSE,FALSE,A,C,0,No Deposit,FALSE,Transient,98,Check-Out
Resort Hotel,FALSE,106,2015,July,28,10,1,2,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,E,E,0,No Deposit,FALSE,Transient,96.3,Check-Out
Resort Hotel,FALSE,30,2015,July,28,10,2,2,2,0,FALSE,Direct,Direct,FALSE,FALSE,FALSE,F,F,0,No Deposit,FALSE,Transient-Party,197,Check-Out
Resort Hotel,FALSE,30,2015,July,28,10,2,2,2,0,FALSE,Direct,Direct,FALSE,FALSE,FALSE,F,F,0,No Deposit,FALSE,Transient-Party,197,Check-Out
Resort Hotel,TRUE,51,2015,July,28,10,2,3,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,E,E,0,No Deposit,FALSE,Transient,123,Canceled
Resort Hotel,FALSE,79,2015,July,28,10,2,3,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,82,Check-Out
Resort Hotel,FALSE,21,2015,July,28,10,2,3,2,0,,Direct,Direct,FALSE,FALSE,FALSE,C,C,1,No Deposit,FALSE,Transient,165,Check-Out
Resort Hotel,FALSE,35,2015,July,28,10,2,3,2,2,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,G,G,0,No Deposit,FALSE,Transient,149.4,Check-Out
Resort Hotel,FALSE,78,2015,July,28,10,2,5,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,1,No Deposit,FALSE,Transient,106.84,Check-Out
Resort Hotel,FALSE,31,2015,July,28,10,2,5,2,0,FALSE,Direct,Direct,FALSE,FALSE,FALSE,D,D,1,No Deposit,FALSE,Transient,161,Check-Out
Resort Hotel,FALSE,78,2015,July,28,10,2,5,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,D,D,1,No Deposit,FALSE,Transient,134.43,Check-Out
Resort Hotel,FALSE,78,2015,July,28,10,2,5,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,E,E,1,No Deposit,FALSE,Transient,144.43,Check-Out
Resort Hotel,FALSE,44,2015,July,28,10,2,5,1,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,E,E,2,No Deposit,FALSE,Transient,152,Check-Out
Resort Hotel,FALSE,34,2015,July,28,10,2,5,2,1,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,F,F,0,No Deposit,FALSE,Transient,125.54,Check-Out
Resort Hotel,FALSE,87,2015,July,28,10,2,5,2,1,TRUE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,C,C,0,No Deposit,FALSE,Transient,133.83,Check-Out
Resort Hotel,FALSE,11,2015,July,28,10,2,6,3,1,FALSE,Direct,Direct,FALSE,FALSE,FALSE,C,C,0,No Deposit,FALSE,Transient,159.75,Check-Out
Resort Hotel,FALSE,115,2015,July,28,10,2,7,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,120.6,Check-Out
Resort Hotel,FALSE,86,2015,July,28,10,3,7,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,D,D,0,No Deposit,FALSE,Transient,112.2,Check-Out
Resort Hotel,FALSE,41,2015,July,28,10,4,7,2,0,TRUE,Online TA,TA/TO,FALSE,FALSE,FALSE,F,F,0,No Deposit,FALSE,Transient,110.6,Check-Out
Resort Hotel,FALSE,32,2015,July,28,10,4,9,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,C,C,0,No Deposit,FALSE,Transient,105.9,Check-Out
Resort Hotel,FALSE,34,2015,July,28,10,2,5,2,1,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,D,D,0,No Deposit,FALSE,Transient,95.27,Check-Out
Resort Hotel,FALSE,34,2015,July,28,10,2,5,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,F,F,0,No Deposit,FALSE,Transient,108.83,Check-Out
Resort Hotel,TRUE,100,2015,July,28,11,2,3,2,1,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,153.96,Canceled
Resort Hotel,FALSE,44,2015,July,28,11,2,3,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,120.6,Check-Out
Resort Hotel,FALSE,304,2015,July,28,11,2,4,2,0,TRUE,Direct,TA/TO,FALSE,FALSE,FALSE,A,A,1,No Deposit,FALSE,Transient,90.67,Check-Out
Resort Hotel,TRUE,36,2015,July,28,11,2,4,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,E,E,0,No Deposit,FALSE,Transient,126.67,Canceled
Resort Hotel,FALSE,117,2015,July,28,11,2,4,3,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,D,D,0,No Deposit,FALSE,Transient,144.4,Check-Out
Resort Hotel,FALSE,70,2015,July,28,11,2,4,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,99.5,Check-Out
Resort Hotel,FALSE,110,2015,July,28,11,2,5,2,0,FALSE,Direct,Direct,FALSE,FALSE,FALSE,E,E,0,No Deposit,FALSE,Transient,139.4,Check-Out
Resort Hotel,TRUE,109,2015,July,28,11,2,5,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,73.8,Canceled
Resort Hotel,FALSE,33,2015,July,28,11,2,2,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,E,E,0,No Deposit,FALSE,Transient,89.97,Check-Out
Resort Hotel,FALSE,33,2015,July,28,11,2,2,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,E,E,0,No Deposit,FALSE,Transient,123,Check-Out
Resort Hotel,FALSE,33,2015,July,28,11,2,2,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,E,E,1,No Deposit,FALSE,Transient,123,Check-Out
Resort Hotel,FALSE,0,2015,July,28,11,0,1,1,0,FALSE,Direct,Direct,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,123,Check-Out
Resort Hotel,FALSE,0,2015,July,28,11,0,1,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,1,No Deposit,FALSE,Transient,144.9,Check-Out
Resort Hotel,FALSE,0,2015,July,28,11,0,1,2,0,FALSE,Direct,Direct,FALSE,FALSE,FALSE,G,G,0,No Deposit,FALSE,Transient,153,Check-Out
